Id,SalePrice
1734,114811.47943303233
1735,123835.14754828984
1736,109229.63990387759
1737,304009.15036918
1738,233809.6790083152
1739,267122.9517814298
1740,215131.97543235254
1741,184829.07816836535
1742,168057.3590732631
1743,175388.28666495343
1744,282706.90967549756
1745,232087.08235078194
1746,213468.18740036894
1747,213548.0053370772
1748,221315.26069522207
1749,156765.86702878564
1750,146210.58026875366
1751,255181.39378621298
1752,107590.55892655668
1753,156433.05208331143
1754,203938.74747108418
1755,178219.7837179359
1756,110410.80419199979
1757,106306.67201375906
1758,139838.8015537061
1759,153575.2616353472
1760,165761.81855657665
1761,155452.25678018804
1762,157233.98751691473
1763,175892.13702479666
1764,112098.83656593012
1765,176504.6271600008
1766,161559.467611238
1767,211441.87110033803
1768,124167.33069227157
1769,180765.11600408494
1770,135793.62178156534
1771,124474.64254494675
1772,139863.07530280013
1773,128974.53025922456
1774,170095.78080568704
1775,124395.84520534323
1776,120148.4826227278
1777,95031.49610319134
1778,132522.78709472975
1779,107290.34195138443
1780,176269.965826615
1781,123201.52283437942
1782,86157.93787980318
1783,143174.4049139627
1784,104721.43912266899
1785,125852.5819084293
1786,162275.1090632878
1787,167318.4515331579
1788,66546.71657321467
1789,110891.36472989563
1790,88398.83813097599
1791,200838.7307080166
1792,150377.2254041047
1793,142239.3953645098
1794,145108.73652921873
1795,131025.5749676929
1796,124651.1680865579
1797,126890.22885730736
1798,114914.4487733818
1799,95726.06583670888
1800,116926.41442123766
1801,126036.95116932498
1802,153767.8317360562
1803,158337.57581694677
1804,133982.91966080852
1805,131536.38746730646
1806,129175.91482385478
1807,137217.2763949877
1808,125639.84222432625
1809,110403.01256677025
1810,121516.53627673523
1811,91885.18940904188
1812,105478.78337263339
1813,110344.06673858383
1814,89764.54670856084
1815,59044.9009675354
1816,88110.31691525174
1817,110903.20983808427
1818,140558.25978845576
1819,132447.98913284615
1820,68763.98161306909
1821,116092.63248010563
1822,152840.61955949536
1823,62482.90731927876
1824,142658.90015039136
1825,123651.40479087808
1826,97237.98312539702
1827,106287.00573617601
1828,116325.58790520047
1829,125559.82829389529
1830,132030.55479643404
1831,146882.8142104916
1832,110812.50011912764
1833,123799.1327744604
1834,126196.79585627318
1835,140065.9657312787
1836,126178.02255247872
1837,86666.89626241976
1838,119852.53730119018
1839,86611.53711515096
1840,127773.89556131438
1841,131558.84365849203
1842,106127.37734266269
1843,129907.76814475206
1844,137230.2322052157
1845,141137.72888799547
1846,151058.53179299887
1847,166568.33663646888
1848,62773.657757803885
1849,114125.04917999447
1850,118448.07948392449
1851,151148.45238652898
1852,125401.62755275531
1853,126721.52942559053
1854,171698.0048553059
1855,175069.39671813688
1856,215203.79546180894
1857,160494.09968693097
1858,140985.780687172
1859,123702.12215189666
1860,168073.7076110776
1861,123061.07996661442
1862,272366.54287934257
1863,263782.3574894183
1864,263878.9751639953
1865,327788.1626870525
1866,328959.38595937303
1867,249135.13334223634
1868,301887.37479372794
1869,201183.59745633244
1870,223017.66356197876
1871,264140.32197418
1872,187626.0550335086
1873,236770.69310549018
1874,131602.1359602181
1875,201956.6585182942
1876,190182.38857556923
1877,209179.8860619612
1878,225201.94401800554
1879,130184.58447081895
1880,124449.12288333921
1881,233477.2319784553
1882,264437.2314459019
1883,203492.58730419565
1884,214602.07026624013
1885,248274.63261047285
1886,282692.35109315603
1887,213169.74563473827
1888,264975.4410887893
1889,184001.25002831547
1890,117298.33202671149
1891,125053.61933983205
1892,98094.69664355462
1893,129030.63031843309
1894,141937.75861753174
1895,147433.2302894443
1896,127605.48162305629
1897,115111.44279205719
1898,122015.87437826961
1899,162269.71681762522
1900,146956.09346994967
1901,156955.77676262736
1902,140109.25146814965
1903,198718.53088125103
1904,129542.80714417642
1905,178414.29631321598
1906,153225.18060181616
1907,204148.41938976262
1908,108773.49920524165
1909,127125.0881136974
1910,119221.43833702846
1911,184802.94847063342
1912,307417.34476770076
1913,144629.19120829282
1914,67036.93146482544
1915,235487.562022909
1916,63793.340515621574
1917,254480.9933978757
1918,130817.56401866078
1919,166950.1771524307
1920,170607.28535942247
1921,375044.7833972183
1922,314059.32768674864
1923,210901.94687969945
1924,225387.58117150582
1925,216976.8962232124
1926,359235.2653561504
1927,128625.19308000879
1928,161334.25136042127
1929,108956.84867321758
1930,131690.14478453223
1931,132101.337515057
1932,143506.5519129284
1933,154681.785666507
1934,176612.64256444594
1935,170299.8085559825
1936,175407.85756340623
1937,190325.635736959
1938,178864.73827781904
1939,264505.3307019362
1940,199358.47768464134
1941,187196.2115334101
1942,190089.5487489654
1943,214319.8245685333
1944,323528.41858970263
1945,364544.57500228385
1946,197563.4803797209
1947,311992.35015401733
1948,185931.55260946637
1949,244705.37409945184
1950,178018.1192033002
1951,280757.3702522192
1952,239159.22782408944
1953,181084.32094712908
1954,206421.6382642632
1955,137105.828453936
1956,305005.2238253958
1957,175157.24972131843
1958,292184.3531009867
1959,152314.749040611
1960,111897.82033290707
1961,118320.05107497505
1962,97011.60669555329
1963,98027.73742584529
1964,98535.55830237785
1965,135594.85096304733
1966,134778.37774007086
1967,276446.809893809
1968,403666.4789341433
1969,377551.0920306174
1970,407700.93598363636
1971,453672.66990519396
1972,361670.41378955386
1973,275928.45252279594
1974,317184.89341773227
1975,506506.3062437352
1976,278263.4337405186
1977,361994.7799950564
1978,358568.51284713484
1979,347608.117179255
1980,226551.2853214491
1981,349796.2780097134
1982,228971.8547857393
1983,229249.34580861998
1984,185787.0944671304
1985,214250.75143819462
1986,199662.5259560157
1987,186687.9302873865
1988,189177.3504197163
1989,210324.8862115211
1990,225095.01429568444
1991,218387.3109550997
1992,219137.53688571916
1993,193236.65601613416
1994,235093.30810361155
1995,194506.47829229702
1996,287140.27409599844
1997,348383.37593756156
1998,315002.4012427223
1999,263094.47794812673
2000,306245.1222236496
2001,260670.91347420347
2002,257669.87988689044
2003,261498.05612582888
2004,258910.86231102305
2005,246169.69586943332
2006,217176.0496964371
2007,273949.35906643106
2008,191222.6715564971
2009,183658.68672888313
2010,200432.51381905397
2011,162023.82271938998
2012,180432.19106738726
2013,172349.6498750012
2014,178326.18082926355
2015,197764.6174665914
2016,179134.45578976144
2017,189181.86081299267
2018,120689.61039249098
2019,128382.90979826605
2020,110888.19214788638
2021,108662.35265368459
2022,190896.0915041339
2023,158016.41768401832
2024,251157.1394796235
2025,349698.8827872246
2026,177655.00966029157
2027,149955.47284875732
2028,172019.0996431244
2029,153332.69465325624
2030,265686.9879180453
2031,237824.3654009609
2032,256484.25053458664
2033,255798.32571156308
2034,165692.8297794592
2035,205958.8501249257
2036,197939.90732611838
2037,199129.32107971513
2038,291060.778169127
2039,218509.80827497708
2040,338066.86925147887
2041,257871.45987587626
2042,207216.4077685068
2043,162778.15296268094
2044,195426.94654357366
2045,209045.7723946298
2046,159893.93197845292
2047,136287.40537591593
2048,127856.90555269303
2049,161329.52022458773
2050,184398.69597140932
2051,99210.50261130159
2052,128848.64004935218
2053,140568.7158279264
2054,87423.96999460479
2055,148501.16517584468
2056,144386.91492332847
2057,113934.52399190945
2058,207563.31799215556
2059,136441.12102650898
2060,149229.10904403913
2061,173290.7365150316
2062,121430.81000187072
2063,111391.86236886906
2064,128212.22586050219
2065,119532.2394483342
2066,177299.8267857684
2067,130236.86367051202
2068,164328.47069909095
2069,88030.35804196028
2070,110165.73701063497
2071,93441.71527935643
2072,150659.14834779289
2073,131161.59735323882
2074,184663.46167314178
2075,143096.01727881012
2076,113835.03816271549
2077,133571.85703290696
2078,116230.44312623735
2079,129243.81131673037
2080,116289.20634969401
2081,127310.35024334259
2082,145072.7605060966
2083,136897.04220355093
2084,101626.77075666784
2085,120961.08752184127
2086,121827.51120475084
2087,128331.37480587326
2088,111644.34178977033
2089,80332.54043971546
2090,133656.46682805504
2091,109837.3825313883
2092,118763.88654887311
2093,134493.20434290415
2094,129188.11138308152
2095,137339.5546386394
2096,87002.45005899992
2097,101407.97005142708
2098,133803.6421088933
2099,55159.485739198695
2100,100406.96405419284
2101,129236.9091368493
2102,122439.70612728123
2103,100756.31208197713
2104,140158.6990716728
2105,117861.6873185916
2106,85601.01269236405
2107,190881.95449767404
2108,100909.97889802817
2109,108489.22387759626
2110,127669.50876182674
2111,137927.850877119
2112,134086.45826235972
2113,116122.30777481462
2114,115585.34280235985
2115,148681.700933314
2116,115323.73099520587
2117,126452.9208838274
2118,114179.91678168926
2119,102708.48002845615
2120,111454.55662457265
2121,89150.97392986847
2122,91717.44641646725
2123,87837.14431095887
2124,153260.83971885717
2125,125443.01332019351
2126,163411.56197514414
2127,142805.63760413614
2128,119548.19978952243
2129,98001.75161383269
2130,125380.102784236
2131,150984.35877858815
2132,117015.20985618094
2133,122489.69286229716
2134,111452.430817884
2135,96386.72944990915
2136,83793.68922645533
2137,126372.87121630464
2138,137194.77021903492
2139,152018.99938391303
2140,133614.6649317202
2141,136830.08377000695
2142,125124.00278994073
2143,137946.13590562748
2144,128617.58797917631
2145,129486.97835292442
2146,147289.32280425326
2147,165716.85010381052
2148,140495.6738696245
2149,135103.31887675013
2150,219841.48451733324
2151,124461.58532017712
2152,164483.6926465374
2153,154992.7666483077
2154,110364.69419764142
2155,142120.479999216
2156,237001.5753782392
2157,221557.4820436367
2158,224837.56083917036
2159,211197.4150966785
2160,194785.66419867316
2161,264776.893098384
2162,399696.340157382
2163,351992.84208397416
2164,240457.54944973357
2165,177605.09982587385
2166,142434.18645554932
2167,210443.26256250904
2168,194626.34551996188
2169,198468.98095524663
2170,213438.6704677421
2171,146412.34565525447
2172,143629.9144256377
2173,159215.51319060012
2174,247983.57239063166
2175,288720.82149689796
2176,297667.13823205634
2177,249176.95335673844
2178,235128.51052355373
2179,133735.47847875307
2180,199593.9890335683
2181,209363.4969245244
2182,236198.75081178927
2183,203381.99994142028
2184,123134.80424156506
2185,127435.22360919556
2186,147097.290548153
2187,149048.54824554842
2188,157795.12471831753
2189,235342.97791160626
2190,87511.22270513327
2191,88733.65046149207
2192,88325.01892770431
2193,128275.21177078666
2194,105351.51023302226
2195,106008.21778494932
2196,109752.14985851149
2197,125066.97722080023
2198,147416.35886064018
2199,162633.14828925123
2200,133957.36688392516
2201,155248.39743244104
2202,182629.9418645368
2203,154071.97939971054
2204,170874.28760587913
2205,126905.96138632263
2206,135239.96317080557
2207,192936.13708802385
2208,225824.3448986188
2209,202070.22865709043
2210,112842.79287098584
2211,110722.2869644723
2212,116645.3023566376
2213,101428.66814122819
2214,126023.60987491724
2215,98399.58244631757
2216,132226.37044864657
2217,58044.18491330734
2218,79834.89047375465
2219,83277.77461427174
2220,73098.14418405967
2221,235656.50558239053
2222,215900.66571750853
2223,274910.9062273889
2224,219193.13417093063
2225,135565.88787154612
2226,170968.62582319698
2227,196009.01792201787
2228,258833.34209361955
2229,241985.51505271436
2230,150377.18955138457
2231,215871.01830883138
2232,194208.24437027166
2233,192064.12203922245
2234,245239.9058624256
2235,211791.41175320352
2236,269294.54433289275
2237,319777.4956360114
2238,182031.34655154208
2239,135245.38022422898
2240,140952.5743323785
2241,141194.1373173158
2242,113870.2175403957
2243,112807.39299985468
2244,92942.06285048916
2245,88791.21276635329
2246,139472.8062139077
2247,96797.38804718472
2248,108782.62822364493
2249,121071.41956298353
2250,125097.51487837548
2251,119551.84816671874
2252,177741.3103063037
2253,160907.89177137247
2254,173656.18712179194
2255,187188.71366637122
2256,186389.95221030735
2257,200695.322412862
2258,180605.20788169917
2259,179102.08530619473
2260,164408.41521837845
2261,179097.5590293324
2262,217196.5550712693
2263,322457.70663605747
2264,495026.07783408277
2265,188151.64842391858
2266,297623.4243064724
2267,364213.061245997
2268,392513.14943270787
2269,165314.4660717106
2270,203319.16654789698
2271,221672.45562718468
2272,214126.55758072206
2273,167174.902567604
2274,182181.13695744265
2275,170284.948638693
2276,188810.7448781236
2277,177086.47324778987
2278,145594.1761415599
2279,131690.39596378937
2280,108880.81357309673
2281,159497.80547776583
2282,172408.99601201745
2283,104601.4639840131
2284,118804.21469067156
2285,127854.22303619984
2286,114693.28813022914
2287,353926.31638950226
2288,298699.3993029146
2289,330447.2642692901
2290,417461.6392483354
2291,335708.6747576482
2292,431112.7382068518
2293,467768.55517660873
2294,403015.6411069604
2295,468820.74570192985
2296,299291.35849694937
2297,313611.57973227295
2298,358155.66594227514
2299,374447.23472702876
2300,321603.93432337017
2301,289564.60972193663
2302,246218.06235782738
2303,258316.4765259791
2304,263117.0604974274
2305,194821.14798855677
2306,194828.7657704162
2307,202013.00213333708
2308,240391.5148801571
2309,299418.1146892153
2310,226898.9701186675
2311,206639.18359982618
2312,184846.5293999032
2313,192408.05018687522
2314,192404.93080369427
2315,187812.95531275528
2316,209151.16154854433
2317,188482.05445892547
2318,179905.21256080735
2319,188714.6152042006
2320,191675.46989832522
2321,233620.66985960468
2322,190290.88000034043
2323,183797.1078180369
2324,188580.40362956122
2325,227805.27601919236
2326,191311.68597371882
2327,220018.71623421443
2328,223084.4570346601
2329,187622.83424645697
2330,186549.28903464027
2331,350501.5337462615
2332,369875.9105815844
2333,308135.290373369
2334,271927.4020088076
2335,277545.7316458114
2336,306972.62554274837
2337,204755.58861025056
2338,263057.34641456296
2339,247871.4988262193
2340,393120.0322438549
2341,222064.7440993448
2342,232068.9335502732
2343,223038.50778536373
2344,231273.5542369933
2345,249428.97239793887
2346,214139.62722747118
2347,200341.16621252013
2348,223889.67594469353
2349,168591.91314197515
2350,281638.0431973091
2351,263254.6049701747
2352,277980.69019830035
2353,255238.8331959741
2354,142419.10947695214
2355,163974.59611340705
2356,161035.25119312585
2357,202548.3267222782
2358,187280.67253726767
2359,146324.9635531838
2360,114720.4175890157
2361,124213.99504525561
2362,265769.09535213193
2363,130207.67910625708
2364,170652.0957983159
2365,213736.46955600142
2366,184429.91310681726
2367,216974.8269801475
2368,202169.88387232705
2369,224257.65572474708
2370,159879.75134084097
2371,162780.40391972873
2372,194493.1230508621
2373,266185.0903237269
2374,282581.2991804112
2375,238387.96711292307
2376,275205.2245409068
2377,333016.7622751758
2378,145992.3844690555
2379,195422.3338499352
2380,144992.95326626685
2381,166427.9706933971
2382,199302.87444522814
2383,222592.05969336245
2384,235412.5647690053
2385,146798.2312396115
2386,135716.201132179
2387,132233.81061067508
2388,111328.77869288714
2389,130602.5345080399
2390,137416.5908331088
2391,124233.6609115365
2392,108889.32852653982
2393,157653.35618020955
2394,130954.99399984439
2395,185102.84670903222
2396,153085.9849113558
2397,210508.95003316153
2398,123633.010144873
2399,76293.8580981768
2400,65640.08456354572
2401,107771.29774699442
2402,122433.16731611754
2403,158104.37338624193
2404,134413.3204050733
2405,154800.43404891354
2406,134599.44781233656
2407,107117.35604178467
2408,130148.95723635834
2409,129397.10999395656
2410,194834.2470416246
2411,110593.1165356598
2412,146832.9547760039
2413,126248.31644541743
2414,145179.60770560234
2415,147885.6814809227
2416,125320.80920416757
2417,121966.3136355746
2418,125704.08188859047
2419,118621.03579897936
2420,119090.30252941782
2421,133978.8308889804
2422,113425.84694775486
2423,124181.06761461875
2424,166885.3887758004
2425,205233.9726286985
2426,127951.43921461636
2427,138216.4843010566
2428,180114.99451426315
2429,109682.46323236063
2430,122973.32584686323
2431,121862.37132183311
2432,131925.7099606857
2433,127353.58047103399
2434,126968.4266637991
2435,146833.23483790652
2436,96596.9070868081
2437,105438.956300529
2438,114156.83433889414
2439,106781.5888926448
2440,117138.02810594892
2441,95342.68103303513
2442,102240.75744674404
2443,116348.88695055169
2444,128064.72761112134
2445,87772.49919288389
2446,116557.6768821885
2447,171713.99110526845
2448,129938.74426274166
2449,100682.15890062733
2450,141357.8358040885
2451,122131.8273910599
2452,175204.39350279
2453,83938.93495465146
2454,107854.99210540307
2455,121167.98487221278
2456,114339.44374466805
2457,110160.90425387889
2458,117309.51900080062
2459,93503.22345953378
2460,128017.71540625775
2461,104355.75539184362
2462,125240.75957239614
2463,112981.48650657701
2464,150830.22431890375
2465,139432.11059244722
2466,122374.80054937223
2467,146971.3704234254
2468,92074.48653226555
2469,100910.36383978298
2470,158812.5099656754
2471,190109.4909822094
2472,158074.74787643325
2473,100790.14098460948
2474,100150.66686720902
2475,212521.2082157594
2476,116504.77765196905
2477,120621.03112953097
2478,167240.0425781346
2479,118876.74916225187
2480,140876.10847936218
2481,125200.63453248524
2482,122582.94693120407
2483,111813.12142731017
2484,121629.46284863853
2485,116561.9009651149
2486,155001.48783828816
2487,184963.97142855538
2488,165432.62230155448
2489,168341.36032409832
2490,154927.29948748386
2491,95025.69601798437
2492,183003.13242189024
2493,150096.45626240107
2494,155372.51829422155
2495,111059.85336177716
2496,235877.75310116578
2497,152282.5050305673
2498,102605.29213476052
2499,105532.11082412157
2500,115886.44385647586
2501,130558.82397300434
2502,150910.79786264568
2503,107196.86217873922
2504,199324.40103886786
2505,210897.3208997235
2506,269874.5523690085
2507,298951.89364478755
2508,272235.66085200437
2509,234856.89347041553
2510,239389.9279159155
2511,191289.42848551035
2512,209353.91324356824
2513,209092.92672675403
2514,255058.89146940905
2515,149062.76330060023
2516,167853.77678575914
2517,134067.53412581285
2518,149602.5144346642
2519,223993.0424302152
2520,210868.96384879923
2521,201766.1698417379
2522,221545.22734910896
2523,129756.09187505546
2524,139266.8568934053
2525,135132.31201445175
2526,138170.62081014327
2527,128718.20793514325
2528,123520.10813736718
2529,138029.1725259417
2530,117484.06196444671
2531,230052.24321913617
2532,224882.16499884386
2533,204456.65317643387
2534,250689.54907812958
2535,292238.9733534298
2536,246706.48516863718
2537,241611.02592385758
2538,190514.2258648779
2539,186975.8639097024
2540,194268.447409354
2541,199837.78280935134
2542,169805.49996487948
2543,124811.2787544264
2544,118141.44935919065
2545,138655.0631505316
2546,141103.4102071776
2547,139008.96957102418
2548,144617.32978823752
2549,146815.52197413144
2550,947846.2948295797
2551,130747.59386386421
2552,113465.87739721041
2553,85077.86492360872
2554,112389.56903010944
2555,122665.50909332317
2556,97411.36344462569
2557,103191.13491138635
2558,149264.7634528301
2559,131516.06729137924
2560,140720.9526436382
2561,140524.88609737536
2562,133386.00573711336
2563,148871.8262423775
2564,184698.51065016954
2565,124200.4913738842
2566,150585.09963472522
2567,122438.65522336385
2568,215639.332380398
2569,197561.8788908666
2570,112859.58210249168
2571,188125.3181222759
2572,142222.3044840501
2573,237881.52763072157
2574,250266.74118284107
2575,120785.41041402998
2576,119352.49089727877
2577,145547.32200090875
2578,84526.30910445427
2579,69451.24534401494
2580,115837.16334306868
2581,98627.69276472549
2582,103131.12182074857
2583,224177.6830690069
2584,168113.94460882706
2585,191699.60048553292
2586,217665.18450346636
2587,194430.5325792883
2588,131054.56790330177
2589,145133.37141266523
2590,211821.71092479114
2591,221811.1795991332
2592,226612.65357604396
2593,255382.97539580363
2594,182332.35476120832
2595,210390.28592742753
2596,306656.0313484106
2597,198489.2343889534
2598,250729.7170948193
2599,364839.5072093939
2600,145698.7673094831
2601,136526.50671050095
2602,85576.52554926608
2603,84757.17002925958
2604,81931.02101409173
2605,88137.2101534263
2606,143717.74298678417
2607,170890.33976412573
2608,204876.7895929442
2609,148516.46111224356
2610,102362.90584419317
2611,148696.44823226414
2612,149825.82005501093
2613,117466.02466249024
2614,117420.32762645051
2615,140868.11488553317
2616,145046.33764900544
2617,182640.91487172345
2618,232706.98411903225
2619,209944.2016223125
2620,170207.3408584457
2621,185723.1433588986
2622,186932.2711998654
2623,262496.9964421582
2624,288700.99729200656
2625,310928.3834515875
2626,166250.6977171124
2627,175358.18185415363
2628,387925.4342661706
2629,462400.0194612279
2630,335388.67063084897
2631,456491.926836089
2632,386003.4879593698
2633,294782.8140523643
2634,400291.4237190231
2635,161350.98453921452
2636,192442.2290944259
2637,178484.77323871164
2638,242572.39501647346
2639,186549.1111274594
2640,144862.13403070415
2641,107274.17660244103
2642,169135.82911146458
2643,111471.35192290289
2644,122620.2450467616
2645,99395.55172451363
2646,96221.0455412655
2647,101676.98711887615
2648,136907.35645234337
2649,137023.2166302587
2650,123149.24904028204
2651,141614.50961526053
2652,398426.7438846331
2653,286053.00901198067
2654,268846.51096885285
2655,368554.7907793843
2656,337394.35597049736
2657,338691.6232365326
2658,306570.0631064383
2659,301142.0537664866
2660,339062.63201763894
2661,339041.93790845573
2662,360298.8764892913
2663,288822.1664720791
2664,289258.79675525473
2665,326557.57161232986
2666,293853.1910074289
2667,187840.18236965328
2668,194214.3564431332
2669,190046.40816718707
2670,285985.90773707314
2671,192350.80838323478
2672,190772.76221033544
2673,198907.63609078465
2674,184478.11218745398
2675,169089.62283200608
2676,208576.70323432286
2677,195392.74996930195
2678,243576.14686426814
2679,268715.27030220476
2680,287571.61924898124
2681,392826.21385194344
2682,314076.1007122527
2683,430058.2195481271
2684,304533.2073886175
2685,319118.23494805035
2686,257883.75643845773
2687,287404.92378371715
2688,232552.79618440798
2689,208477.66745975727
2690,378632.8210573347
2691,189556.05624985637
2692,147171.93999048643
2693,202243.16275532488
2694,157736.5216343059
2695,196675.42770075603
2696,188571.41162957295
2697,175656.1122347075
2698,178649.9381879144
2699,173692.95675491943
2700,161688.3257678955
2701,156869.73165820946
2702,121405.33547651001
2703,125753.24260833336
2704,145048.8275557807
2705,116212.26580566778
2706,112206.8634230551
2707,117130.431968292
2708,121712.3114071147
2709,105183.45591055478
2710,118692.55287714199
2711,307795.7745733871
2712,365413.3599760985
2713,184089.71182851127
2714,158705.99681777606
2715,168526.16621818984
2716,156522.44013660558
2717,190144.48559264856
2718,237008.35614469997
2719,146399.63990446998
2720,168602.0025004004
2721,127372.77162339432
2722,156070.05634920902
2723,156476.95627783623
2724,113745.83553524755
2725,120774.35268562433
2726,127048.611253908
2727,178569.94427974767
2728,160507.11023782508
2729,140624.36039976063
2730,131196.37571746155
2731,112028.30095102117
2732,118390.48343713884
2733,158440.74410654057
2734,151690.25843142523
2735,122866.88487482748
2736,143396.83334996118
